"PASSENGERS","FREIGHT","MAIL","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
274.00,0.00,0.00,641.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
277.00,0.00,0.00,680.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,2017,2,6,2,"F",
280.00,0.00,0.00,1607.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
281.00,0.00,0.00,692.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11003,1100303,31003,"CID","Cedar Rapids/Iowa City, IA","IA","19","Iowa",61,2017,2,6,2,"F",
290.00,0.00,0.00,692.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11003,1100303,31003,"CID","Cedar Rapids/Iowa City, IA","IA","19","Iowa",61,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
293.00,0.00,0.00,680.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
294.00,0.00,0.00,483.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11775,1177502,31775,"FSD","Sioux Falls, SD","SD","46","South Dakota",67,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
298.00,0.00,0.00,141.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12094,1209402,34699,"HDN","Hayden, CO","CO","08","Colorado",82,2017,2,6,1,"F",
308.00,0.00,0.00,1199.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,2017,2,6,3,"F",
308.00,0.00,0.00,665.00,"1AQ",21477,"Via Airlines d/b/a Charter Air Transport","01158","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,10643,1064301,30643,"BKG","Branson, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
308.00,0.00,0.00,977.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,2017,2,6,2,"F",
310.00,0.00,0.00,1782.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14321,1432103,34321,"PWM","Portland, ME","ME","23","Maine",12,2017,2,6,4,"F",
313.00,0.00,0.00,289.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,11711,1171102,31711,"FMN","Farmington, NM","NM","35","New Mexico",86,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
316.00,0.00,0.00,1576.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15356,1535602,35356,"TTN","Trenton, NJ","NJ","34","New Jersey",21,2017,2,6,4,"F",
319.00,0.00,0.00,289.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11711,1171102,31711,"FMN","Farmington, NM","NM","35","New Mexico",86,2017,2,6,1,"F",
328.00,0.00,0.00,977.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
329.00,0.00,0.00,150.00,"KS",20225,"Peninsula Airways Inc.","06975","D","KS","Peninsula Airways Inc.",1,5,10558,1055803,30558,"BFF","Scottsbluff, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
330.00,0.00,0.00,1576.00,"F9",20436,"Frontier Airlines Inc.","06460","D","F9","Frontier Airlines Inc.",3,3,15356,1535602,35356,"TTN","Trenton, NJ","NJ","34","New Jersey",21,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
331.00,0.00,0.00,770.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
331.00,0.00,0.00,150.00,"KS",20225,"Peninsula Airways Inc.","06975","D","KS","Peninsula Airways Inc.",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10558,1055803,30558,"BFF","Scottsbluff, NE","NE","31","Nebraska",65,2017,2,6,1,"F",
332.00,0.00,0.00,1081.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,13930,1393004,30977,"ORD","Chicago, IL","IL","17","Illinois",41,13502,1350202,33502,"MTJ","Montrose/Delta, CO","CO","08","Colorado",82,2017,2,6,3,"F",
339.00,0.00,0.00,794.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14683,1468303,33214,"SAT","San Antonio, TX","TX","48","Texas",74,2017,2,6,2,"F",
344.00,0.00,0.00,665.00,"1AQ",21477,"Via Airlines d/b/a Charter Air Transport","01158","D","1AQ","Via Airlines d/b/a Charter Air Transport",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10643,1064301,30643,"BKG","Branson, MO","MO","29","Missouri",64,2017,2,6,2,"F",
344.00,0.00,0.00,141.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,12094,1209402,34699,"HDN","Hayden, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
345.00,0.00,0.00,259.00,"4B",21599,"Boutique Air","01177","D","4B","Boutique Air",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15582,1558202,35582,"VEL","Vernal, UT","UT","49","Utah",87,2017,2,6,1,"F",
349.00,0.00,0.00,1081.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,13502,1350202,33502,"MTJ","Montrose/Delta, CO","CO","08","Colorado",82,13930,1393004,30977,"ORD","Chicago, IL","IL","17","Illinois",41,2017,2,6,3,"F",
351.00,0.00,0.00,296.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,14534,1453402,34534,"RIW","Riverton/Lander, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
356.00,0.00,0.00,259.00,"4B",21599,"Boutique Air","01177","D","4B","Boutique Air",1,6,15582,1558202,35582,"VEL","Vernal, UT","UT","49","Utah",87,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
365.00,0.00,0.00,1201.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,2017,2,6,3,"F",
371.00,0.00,0.00,152.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12012,1201203,32012,"GUC","Gunnison, CO","CO","08","Colorado",82,2017,2,6,1,"F",
382.00,0.00,0.00,296.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14534,1453402,34534,"RIW","Riverton/Lander, WY","WY","56","Wyoming",88,2017,2,6,1,"F",
387.00,0.00,0.00,872.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,2017,2,6,2,"F",
390.00,0.00,0.00,680.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
397.00,0.00,0.00,1024.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,2017,2,6,3,"F",
400.00,0.00,0.00,641.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,2017,2,6,2,"F",
403.00,0.00,0.00,541.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,2017,2,6,2,"F",
409.00,0.00,0.00,1620.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
412.00,0.00,0.00,1337.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,2017,2,6,3,"F",
414.00,0.00,0.00,692.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11003,1100303,31003,"CID","Cedar Rapids/Iowa City, IA","IA","19","Iowa",61,2017,2,6,2,"F",
421.00,0.00,0.00,1201.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
421.00,0.00,0.00,1199.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,2017,2,6,3,"F",
422.00,0.00,0.00,541.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
422.00,0.00,0.00,228.00,"KS",20225,"Peninsula Airways Inc.","06975","D","KS","Peninsula Airways Inc.",1,5,12899,1289902,32899,"LBF","North Platte, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
435.00,0.00,0.00,228.00,"KS",20225,"Peninsula Airways Inc.","06975","D","KS","Peninsula Airways Inc.",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12899,1289902,32899,"LBF","North Platte, NE","NE","31","Nebraska",65,2017,2,6,1,"F",
436.00,0.00,0.00,1729.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13296,1329604,30721,"MHT","Manchester, NH","NH","33","New Hampshire",14,2017,2,6,4,"F",
444.00,102.00,0.00,1023.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12206,1220603,32206,"HRL","Harlingen/San Benito, TX","TX","48","Texas",74,2017,2,6,3,"F",
450.00,0.00,0.00,1162.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,15412,1541203,35412,"TYS","Knoxville, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
452.00,0.00,0.00,472.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13871,1387102,33316,"OMA","Omaha, NE","NE","31","Nebraska",65,2017,2,6,1,"F",
453.00,0.00,0.00,1162.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15412,1541203,35412,"TYS","Knoxville, TN","TN","47","Tennessee",54,2017,2,6,3,"F",
459.00,0.00,0.00,1199.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
463.00,0.00,0.00,1491.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,10821,1082104,30852,"BWI","Baltimore, MD","MD","24","Maryland",35,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
480.00,0.00,0.00,1482.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
489.00,0.00,0.00,1482.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14524,1452401,34524,"RIC","Richmond, VA","VA","51","Virginia",38,2017,2,6,3,"F",
501.00,0.00,0.00,752.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,13367,1336703,33367,"MLI","Moline, IL","IL","17","Illinois",41,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
503.00,0.00,0.00,1015.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11986,1198603,31986,"GRR","Grand Rapids, MI","MI","26","Michigan",43,2017,2,6,3,"F",
503.00,0.00,0.00,1337.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
506.00,0.00,0.00,179.00,"4B",21599,"Boutique Air","01177","D","4B","Boutique Air",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10272,1027203,30272,"ALS","Alamosa, CO","CO","08","Colorado",82,2017,2,6,1,"F",
512.00,0.00,0.00,221.00,"4B",21599,"Boutique Air","01177","D","4B","Boutique Air",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10925,1092502,30925,"CDR","Chadron, NE","NE","31","Nebraska",65,2017,2,6,1,"F",
519.00,0.00,0.00,221.00,"4B",21599,"Boutique Air","01177","D","4B","Boutique Air",1,6,10925,1092502,30925,"CDR","Chadron, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
520.00,0.00,0.00,637.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,14783,1478302,34783,"SGF","Springfield, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
523.00,0.00,0.00,1201.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,2017,2,6,3,"F",
525.00,0.00,0.00,1014.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,10693,1069302,30693,"BNA","Nashville, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
530.00,0.00,0.00,179.00,"4B",21599,"Boutique Air","01177","D","4B","Boutique Air",1,6,10272,1027203,30272,"ALS","Alamosa, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
530.00,5135.00,0.00,563.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11540,1154003,30615,"ELP","El Paso, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
533.00,0.00,0.00,638.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11447,1144703,31447,"DVL","Devils Lake, ND","ND","38","North Dakota",66,2017,2,6,2,"F",
533.00,0.00,0.00,770.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
550.00,130.00,0.00,1069.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
553.00,0.00,0.00,277.00,"4B",21599,"Boutique Air","01177","D","4B","Boutique Air",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10950,1095002,30950,"CEZ","Cortez, CO","CO","08","Colorado",82,2017,2,6,1,"F",
565.00,0.00,0.00,616.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15919,1591902,31834,"XNA","Fayetteville, AR","AR","05","Arkansas",71,2017,2,6,2,"F",
569.00,0.00,0.00,616.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,15919,1591902,31834,"XNA","Fayetteville, AR","AR","05","Arkansas",71,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
578.00,0.00,0.00,277.00,"4B",21599,"Boutique Air","01177","D","4B","Boutique Air",1,6,10950,1095002,30950,"CEZ","Cortez, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
589.00,90.00,0.00,1069.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,2017,2,6,3,"F",
596.00,0.00,0.00,692.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11003,1100303,31003,"CID","Cedar Rapids/Iowa City, IA","IA","19","Iowa",61,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
600.00,0.00,0.00,305.00,"KS",20225,"Peninsula Airways Inc.","06975","D","KS","Peninsula Airways Inc.",1,5,11468,1146802,31468,"EAR","Kearney, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
605.00,0.00,0.00,752.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13367,1336703,33367,"MLI","Moline, IL","IL","17","Illinois",41,2017,2,6,2,"F",
616.00,1725.00,0.00,2733.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14843,1484304,34819,"SJU","San Juan, PR","PR","72","Puerto Rico",3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,6,"F",
623.00,0.00,0.00,638.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11447,1144703,31447,"DVL","Devils Lake, ND","ND","38","North Dakota",66,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
637.00,0.00,0.00,624.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12003,1200302,31895,"GTF","Great Falls, MT","MT","30","Montana",84,2017,2,6,2,"F",
638.00,0.00,0.00,3414.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12982,1298202,32982,"LIH","Lihue, HI","HI","15","Hawaii",2,2017,2,6,7,"F",
642.00,0.00,0.00,752.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13367,1336703,33367,"MLI","Moline, IL","IL","17","Illinois",41,2017,2,6,2,"F",
642.00,0.00,0.00,3414.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,12982,1298202,32982,"LIH","Lihue, HI","HI","15","Hawaii",2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,7,"F",
645.00,0.00,0.00,305.00,"KS",20225,"Peninsula Airways Inc.","06975","D","KS","Peninsula Airways Inc.",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11468,1146802,31468,"EAR","Kearney, NE","NE","31","Nebraska",65,2017,2,6,1,"F",
653.00,204.00,0.00,1476.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11278,1127803,30852,"DCA","Washington, DC","VA","51","Virginia",38,2017,2,6,3,"F",
670.00,0.00,0.00,809.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,2017,2,6,2,"F",
